time,length,lineage_ID,filename
0.0,0.12270464240903367,0,m_09252019_nd041xy02ch02L.csv
26.45,0.24220464240903405,0,m_09252019_nd041xy02ch02L.csv
26.5,-1.466595357590966,0,m_09252019_nd041xy02ch02L.csv
26.55,-1.415795357590966,0,m_09252019_nd041xy02ch02L.csv
26.6,-1.097495357590966,0,m_09252019_nd041xy02ch02L.csv
26.65,-1.178495357590966,0,m_09252019_nd041xy02ch02L.csv
26.7,-0.9327953575909662,0,m_09252019_nd041xy02ch02L.csv
26.75,-0.964695357590966,0,m_09252019_nd041xy02ch02L.csv
26.8,-0.863895357590966,0,m_09252019_nd041xy02ch02L.csv
26.85,-0.8058953575909662,0,m_09252019_nd041xy02ch02L.csv
26.4,0.37230464240903416,0,m_09252019_nd041xy02ch02L.csv
26.9,-0.5341953575909661,0,m_09252019_nd041xy02ch02L.csv
27.0,-0.13529535759096634,0,m_09252019_nd041xy02ch02L.csv
27.05,-0.1743953575909658,0,m_09252019_nd041xy02ch02L.csv
27.1,0.030504642409034055,0,m_09252019_nd041xy02ch02L.csv
27.15,0.30870464240903406,0,m_09252019_nd041xy02ch02L.csv
27.2,0.47810464240903405,0,m_09252019_nd041xy02ch02L.csv
27.25,0.6095046424090338,0,m_09252019_nd041xy02ch02L.csv
27.3,0.9534046424090343,0,m_09252019_nd041xy02ch02L.csv
27.35,0.984404642409034,0,m_09252019_nd041xy02ch02L.csv
27.4,1.1196046424090342,0,m_09252019_nd041xy02ch02L.csv
26.95,-0.46139535759096617,0,m_09252019_nd041xy02ch02L.csv
26.35,0.041404642409033965,0,m_09252019_nd041xy02ch02L.csv
26.3,-0.32509535759096586,0,m_09252019_nd041xy02ch02L.csv
26.25,-0.384295357590966,0,m_09252019_nd041xy02ch02L.csv
25.2,1.3646046424090343,0,m_09252019_nd041xy02ch02L.csv
25.25,-0.6526953575909662,0,m_09252019_nd041xy02ch02L.csv
25.3,-0.4094953575909659,0,m_09252019_nd041xy02ch02L.csv
25.35,-0.3146953575909661,0,m_09252019_nd041xy02ch02L.csv
25.4,-0.22509535759096622,0,m_09252019_nd041xy02ch02L.csv
25.45,-0.061695357590966005,0,m_09252019_nd041xy02ch02L.csv
25.5,0.06410464240903391,0,m_09252019_nd041xy02ch02L.csv
25.55,0.24410464240903407,0,m_09252019_nd041xy02ch02L.csv
25.6,0.156104642409034,0,m_09252019_nd041xy02ch02L.csv
25.65,0.36320464240903405,0,m_09252019_nd041xy02ch02L.csv
25.7,0.5127046424090338,0,m_09252019_nd041xy02ch02L.csv
25.75,0.7429046424090338,0,m_09252019_nd041xy02ch02L.csv
25.8,1.2290046424090342,0,m_09252019_nd041xy02ch02L.csv
25.85,-1.1625953575909662,0,m_09252019_nd041xy02ch02L.csv
25.9,-1.113495357590966,0,m_09252019_nd041xy02ch02L.csv
25.95,-1.0815953575909658,0,m_09252019_nd041xy02ch02L.csv
26.0,-1.0712953575909658,0,m_09252019_nd041xy02ch02L.csv
26.05,-0.840095357590966,0,m_09252019_nd041xy02ch02L.csv
26.1,-0.648195357590966,0,m_09252019_nd041xy02ch02L.csv
26.15,-0.5040953575909661,0,m_09252019_nd041xy02ch02L.csv
26.2,-0.47429535759096586,0,m_09252019_nd041xy02ch02L.csv
27.45,1.798104642409034,0,m_09252019_nd041xy02ch02L.csv
27.5,-0.6417953575909658,0,m_09252019_nd041xy02ch02L.csv
27.55,-0.418595357590966,0,m_09252019_nd041xy02ch02L.csv
27.6,-0.5600953575909662,0,m_09252019_nd041xy02ch02L.csv
28.9,-0.20009535759096586,0,m_09252019_nd041xy02ch02L.csv
28.95,-0.2624953575909661,0,m_09252019_nd041xy02ch02L.csv
29.0,0.07360464240903397,0,m_09252019_nd041xy02ch02L.csv
29.05,0.33580464240903396,0,m_09252019_nd041xy02ch02L.csv
29.1,0.6061046424090342,0,m_09252019_nd041xy02ch02L.csv
29.15,0.46530464240903413,0,m_09252019_nd041xy02ch02L.csv
29.2,0.924604642409034,0,m_09252019_nd041xy02ch02L.csv
29.25,0.722204642409034,0,m_09252019_nd041xy02ch02L.csv
29.3,1.292704642409034,0,m_09252019_nd041xy02ch02L.csv
29.35,1.5543046424090337,0,m_09252019_nd041xy02ch02L.csv
29.4,1.7694046424090342,0,m_09252019_nd041xy02ch02L.csv
29.45,-0.6362953575909658,0,m_09252019_nd041xy02ch02L.csv
29.5,-0.6457953575909658,0,m_09252019_nd041xy02ch02L.csv
29.55,-0.698895357590966,0,m_09252019_nd041xy02ch02L.csv
29.6,-0.5617953575909662,0,m_09252019_nd041xy02ch02L.csv
29.65,-0.26159535759096597,0,m_09252019_nd041xy02ch02L.csv
29.7,-0.04009535759096616,0,m_09252019_nd041xy02ch02L.csv
29.75,0.20150464240903387,0,m_09252019_nd041xy02ch02L.csv
29.8,0.335204642409034,0,m_09252019_nd041xy02ch02L.csv
29.85,0.43390464240903404,0,m_09252019_nd041xy02ch02L.csv
29.9,0.768704642409034,0,m_09252019_nd041xy02ch02L.csv
28.85,-0.43599535759096586,0,m_09252019_nd041xy02ch02L.csv
25.15,1.1947046424090342,0,m_09252019_nd041xy02ch02L.csv
28.8,2.016104642409034,0,m_09252019_nd041xy02ch02L.csv
28.7,1.620504642409034,0,m_09252019_nd041xy02ch02L.csv
27.65,-0.3479953575909662,0,m_09252019_nd041xy02ch02L.csv
27.7,-0.07019535759096618,0,m_09252019_nd041xy02ch02L.csv
27.75,-0.36389535759096603,0,m_09252019_nd041xy02ch02L.csv
27.8,-0.043995357590965956,0,m_09252019_nd041xy02ch02L.csv
27.85,0.3149046424090338,0,m_09252019_nd041xy02ch02L.csv
27.9,0.393704642409034,0,m_09252019_nd041xy02ch02L.csv
27.95,0.6474046424090338,0,m_09252019_nd041xy02ch02L.csv
28.0,0.8844046424090344,0,m_09252019_nd041xy02ch02L.csv
28.05,1.2951046424090338,0,m_09252019_nd041xy02ch02L.csv
28.1,1.7174046424090337,0,m_09252019_nd041xy02ch02L.csv
28.15,2.2347046424090333,0,m_09252019_nd041xy02ch02L.csv
28.2,-0.2967953575909661,0,m_09252019_nd041xy02ch02L.csv
28.25,-0.27199535759096616,0,m_09252019_nd041xy02ch02L.csv
28.3,-0.23049535759096607,0,m_09252019_nd041xy02ch02L.csv
28.35,-0.2260953575909661,0,m_09252019_nd041xy02ch02L.csv
28.4,-0.10749535759096585,0,m_09252019_nd041xy02ch02L.csv
28.45,0.29930464240903376,0,m_09252019_nd041xy02ch02L.csv
28.5,0.22360464240903388,0,m_09252019_nd041xy02ch02L.csv
