value,type,lineage_ID
0,outsider,1
303,end,1
276,end,1
254,end,1
236,end,1
211,end,1
186,end,1
163,end,1
141,end,1
129,end,1
107,end,1
88,end,1
58,end,1
36,end,1
11,end,1
716,start,1
318,end,1
345,end,1
378,end,1
392,end,1
738,end,1
715,end,1
697,end,1
653,end,1
634,end,1
614,end,1
593,end,1
698,start,1
577,end,1
530,end,1
515,end,1
496,end,1
474,end,1
452,end,1
430,end,1
414,end,1
553,end,1
680,start,1
679,end,1
635,start,1
187,start,1
164,start,1
142,start,1
130,start,1
108,start,1
89,start,1
59,start,1
37,start,1
12,start,1
0,start,1
392,outsider,1
378,outsider,1
11,outsider,1
346,outsider,1
654,start,1
212,start,1
237,start,1
379,outsider,1
277,start,1
255,start,1
594,start,1
578,start,1
554,start,1
531,start,1
516,start,1
497,start,1
475,start,1
615,start,1
431,start,1
415,start,1
393,start,1
379,start,1
346,start,1
319,start,1
453,start,1
304,start,1
390.0,end,2
405.0,end,2
431.0,end,2
446.0,end,2
490.0,end,2
498.0,end,2
554.0,end,2
537.0,end,2
582.0,end,2
605.0,end,2
633.0,end,2
372.0,end,2
663.0,end,2
515.0,end,2
645.0,end,2
182.0,end,2
323.0,end,2
15.0,end,2
679.0,end,2
41.0,end,2
61.0,end,2
82.0,end,2
100.0,end,2
113.0,end,2
137.0,end,2
160.0,end,2
202.0,end,2
222.0,end,2
243.0,end,2
263.0,end,2
285.0,end,2
309.0,end,2
344.0,end,2
702.0,end,2
1089.0,end,2
748.0,end,2
1170.0,end,2
1189.0,end,2
1239.0,end,2
1251.0,end,2
1276.0,end,2
1307.0,end,2
1150.0,end,2
980.0,rises,2
981.0,rises,2
981.0,rises,2
981.0,rises,2
981.0,rises,2
981.0,rises,2
1277.0,start,2
981.0,rises,2
724.0,end,2
1134.0,end,2
1077.0,end,2
762.0,end,2
778.0,end,2
805.0,end,2
826.0,end,2
847.0,end,2
870.0,end,2
1108.0,end,2
890.0,end,2
933.0,end,2
952.0,end,2
993.0,end,2
1011.0,end,2
1035.0,end,2
1057.0,end,2
908.0,end,2
1252.0,start,2
1190.0,start,2
1190.0,outsider,2
114.0,start,2
138.0,start,2
161.0,start,2
183.0,start,2
223.0,start,2
244.0,start,2
101.0,start,2
264.0,start,2
310.0,start,2
324.0,start,2
345.0,start,2
373.0,start,2
391.0,start,2
406.0,start,2
286.0,start,2
432.0,start,2
83.0,start,2
42.0,start,2
1240.0,start,2
0.0,outsider,2
447.0,outsider,2
491.0,outsider,2
953.0,outsider,2
1240.0,outsider,2
62.0,start,2
15.0,outsider,2
498.0,outsider,2
993.0,outsider,2
1239.0,outsider,2
1251.0,outsider,2
0.0,start,2
16.0,start,2
490.0,outsider,2
447.0,start,2
203.0,start,2
499.0,start,2
891.0,start,2
909.0,start,2
953.0,start,2
994.0,start,2
1012.0,start,2
1036.0,start,2
871.0,start,2
1058.0,start,2
491.0,start,2
1090.0,start,2
1109.0,start,2
1135.0,start,2
1151.0,start,2
1171.0,start,2
1078.0,start,2
848.0,start,2
934.0,start,2
806.0,start,2
516.0,start,2
538.0,start,2
555.0,start,2
827.0,start,2
606.0,start,2
634.0,start,2
646.0,start,2
664.0,start,2
583.0,start,2
703.0,start,2
680.0,start,2
763.0,start,2
749.0,start,2
779.0,start,2
725.0,start,2
19,end,3
38,end,3
454,start,3
61,end,3
85,end,3
107,end,3
124,end,3
158,end,3
166,end,3
175,end,3
199,end,3
215,end,3
458,end,3
263,end,3
288,end,3
305,end,3
327,end,3
346,end,3
368,end,3
391,end,3
413,end,3
433,end,3
453,end,3
434,start,3
239,end,3
414,start,3
159,outsider,3
369,start,3
0,outsider,3
125,outsider,3
19,outsider,3
158,outsider,3
166,outsider,3
0,start,3
392,start,3
39,start,3
62,start,3
86,start,3
108,start,3
20,start,3
159,start,3
125,start,3
328,start,3
306,start,3
289,start,3
264,start,3
347,start,3
216,start,3
200,start,3
176,start,3
167,start,3
240,start,3
317.0,end,4
149.0,end,4
166.0,end,4
190.0,end,4
211.0,end,4
231.0,end,4
252.0,end,4
279.0,end,4
297.0,end,4
362.0,end,4
127.0,end,4
105.0,rises,4
104.0,rises,4
103.0,rises,4
102.0,rises,4
101.0,rises,4
100.0,rises,4
99.0,rises,4
98.0,rises,4
97.0,rises,4
96.0,rises,4
383.0,end,4
103.0,end,4
336.0,end,4
69.0,end,4
0.0,outsider,4
28.0,outsider,4
29.0,start,4
54.0,start,4
70.0,start,4
90.0,start,4
105.0,start,4
128.0,start,4
150.0,start,4
167.0,start,4
191.0,start,4
0.0,start,4
212.0,start,4
89.0,end,4
53.0,end,4
363.0,start,4
337.0,start,4
28.0,end,4
298.0,start,4
280.0,start,4
253.0,start,4
232.0,start,4
318.0,start,4
63,end,5
202,end,5
75,end,5
103,end,5
121,end,5
143,end,5
162,end,5
183,end,5
221,end,5
338,end,5
271,end,5
300,end,5
315,end,5
355,end,5
373,end,5
396,end,5
422,end,5
39,end,5
249,end,5
17,end,5
397,start,5
40,start,5
