value,type,lineage_ID
0.0,outsider,1
1327.0,end,1
1346.0,end,1
1367.0,end,1
1385.0,end,1
1398.0,end,1
1417.0,end,1
1436.0,end,1
1458.0,end,1
1476.0,end,1
1496.0,end,1
1518.0,end,1
1541.0,end,1
1300.0,end,1
1561.0,end,1
1599.0,end,1
1619.0,end,1
1639.0,end,1
1659.0,end,1
1682.0,end,1
1704.0,end,1
1731.0,end,1
699.0,rises,1
715.0,rises,1
891.0,rises,1
898.0,rises,1
1046.0,rises,1
1577.0,end,1
1064.0,rises,1
1288.0,end,1
1235.0,end,1
615.0,end,1
656.0,end,1
686.0,end,1
691.0,end,1
715.0,end,1
739.0,end,1
762.0,end,1
781.0,end,1
808.0,end,1
830.0,end,1
846.0,end,1
875.0,end,1
1262.0,end,1
880.0,end,1
928.0,end,1
950.0,end,1
975.0,end,1
1005.0,end,1
1030.0,end,1
1049.0,end,1
1100.0,end,1
1128.0,end,1
1145.0,end,1
1177.0,end,1
1198.0,end,1
1214.0,end,1
917.0,end,1
601.0,end,1
1748.0,rises,1
698.0,rises,1
1749.0,rises,1
693.0,rises,1
885.0,rises,1
1040.0,rises,1
1052.0,rises,1
1749.0,rises,1
692.0,rises,1
884.0,rises,1
1039.0,rises,1
1749.0,rises,1
691.0,rises,1
883.0,rises,1
1054.0,rises,1
690.0,rises,1
881.0,rises,1
880.0,rises,1
879.0,rises,1
878.0,rises,1
877.0,rises,1
876.0,rises,1
875.0,rises,1
874.0,rises,1
873.0,rises,1
872.0,rises,1
871.0,rises,1
755.0,singularities,1
882.0,rises,1
1756.0,rises,1
1041.0,rises,1
694.0,rises,1
715.0,rises,1
890.0,rises,1
897.0,rises,1
1045.0,rises,1
1063.0,rises,1
1741.0,rises,1
1747.0,rises,1
1755.0,rises,1
697.0,rises,1
889.0,rises,1
1044.0,rises,1
1062.0,rises,1
886.0,rises,1
1746.0,rises,1
696.0,rises,1
888.0,rises,1
1043.0,rises,1
1061.0,rises,1
1746.0,rises,1
1751.0,rises,1
695.0,rises,1
887.0,rises,1
1042.0,rises,1
1057.0,rises,1
1746.0,rises,1
1750.0,rises,1
1752.0,rises,1
576.0,end,1
1741.0,rises,1
543.0,end,1
400.0,start,1
416.0,start,1
447.0,start,1
463.0,start,1
481.0,start,1
499.0,start,1
526.0,start,1
544.0,start,1
562.0,start,1
577.0,start,1
602.0,start,1
616.0,start,1
365.0,start,1
657.0,start,1
693.0,start,1
716.0,start,1
743.0,start,1
763.0,start,1
782.0,start,1
809.0,start,1
831.0,start,1
847.0,start,1
876.0,start,1
881.0,start,1
919.0,start,1
929.0,start,1
687.0,start,1
951.0,start,1
349.0,start,1
300.0,start,1
561.0,end,1
616.0,outsider,1
716.0,outsider,1
743.0,outsider,1
847.0,outsider,1
1705.0,outsider,1
28.0,outsider,1
656.0,outsider,1
739.0,outsider,1
762.0,outsider,1
875.0,outsider,1
1731.0,outsider,1
328.0,start,1
0.0,start,1
56.0,start,1
70.0,start,1
90.0,start,1
113.0,start,1
135.0,start,1
159.0,start,1
175.0,start,1
193.0,start,1
215.0,start,1
235.0,start,1
261.0,start,1
281.0,start,1
29.0,start,1
976.0,start,1
385.0,start,1
525.0,end,1
1683.0,start,1
1705.0,start,1
28.0,end,1
55.0,end,1
69.0,end,1
89.0,end,1
112.0,end,1
134.0,end,1
158.0,end,1
174.0,end,1
214.0,end,1
234.0,end,1
1660.0,start,1
260.0,end,1
299.0,end,1
327.0,end,1
348.0,end,1
364.0,end,1
384.0,end,1
399.0,end,1
415.0,end,1
446.0,end,1
462.0,end,1
480.0,end,1
498.0,end,1
1006.0,start,1
280.0,end,1
1640.0,start,1
192.0,end,1
1076.0,start,1
1031.0,start,1
1620.0,start,1
1101.0,start,1
1129.0,start,1
1146.0,start,1
1178.0,start,1
1199.0,start,1
1215.0,start,1
1263.0,start,1
1289.0,start,1
1301.0,start,1
1328.0,start,1
1347.0,start,1
1236.0,start,1
1386.0,start,1
1600.0,start,1
1368.0,start,1
1562.0,start,1
1542.0,start,1
1519.0,start,1
1497.0,start,1
1578.0,start,1
1459.0,start,1
1437.0,start,1
1418.0,start,1
1399.0,start,1
1477.0,start,1
2319.0,end,2
2346.0,end,2
2371.0,end,2
2390.0,end,2
2408.0,end,2
2463.0,end,2
2447.0,end,2
2482.0,end,2
2500.0,end,2
2526.0,end,2
2304.0,end,2
2428.0,end,2
2294.0,end,2
1998.0,end,2
2247.0,end,2
2228.0,end,2
2201.0,end,2
2183.0,end,2
2158.0,end,2
2141.0,end,2
2113.0,end,2
2095.0,end,2
2071.0,end,2
2051.0,end,2
2021.0,end,2
2551.0,end,2
2263.0,end,2
2572.0,end,2
3184.0,end,2
2612.0,end,2
1981.0,end,2
3166.0,end,2
3147.0,end,2
3129.0,end,2
3109.0,end,2
3086.0,end,2
3067.0,end,2
3046.0,end,2
3030.0,end,2
2996.0,end,2
2977.0,end,2
2956.0,end,2
2936.0,end,2
2919.0,end,2
2900.0,end,2
2870.0,end,2
2858.0,end,2
2810.0,end,2
2792.0,end,2
2777.0,end,2
2749.0,end,2
2726.0,end,2
2706.0,end,2
2686.0,end,2
2666.0,end,2
2648.0,end,2
2626.0,end,2
2592.0,end,2
1969.0,end,2
749.0,end,2
1912.0,end,2
1255.0,end,2
1237.0,end,2
1215.0,end,2
1196.0,end,2
1177.0,end,2
1157.0,end,2
1128.0,end,2
1103.0,end,2
1080.0,end,2
1062.0,end,2
1045.0,end,2
1043.0,end,2
1274.0,end,2
1018.0,end,2
981.0,end,2
961.0,end,2
936.0,end,2
918.0,end,2
893.0,end,2
870.0,end,2
855.0,end,2
835.0,end,2
809.0,end,2
791.0,end,2
770.0,end,2
3205.0,end,2
999.0,end,2
1294.0,end,2
1313.0,end,2
1335.0,end,2
1885.0,end,2
1863.0,end,2
1853.0,end,2
1845.0,end,2
1817.0,end,2
1810.0,end,2
1773.0,end,2
1736.0,end,2
1722.0,end,2
1700.0,end,2
1687.0,end,2
1654.0,end,2
1637.0,end,2
1621.0,end,2
1602.0,end,2
1579.0,end,2
1561.0,end,2
1540.0,end,2
1525.0,end,2
1498.0,end,2
1475.0,end,2
1448.0,end,2
1431.0,end,2
1423.0,end,2
1400.0,end,2
1371.0,end,2
1354.0,end,2
1939.0,end,2
3233.0,end,2
3812.0,singularities,2
3271.0,end,2
1837.0,rises,2
1837.0,rises,2
1837.0,rises,2
1883.0,rises,2
1837.0,rises,2
3147.0,rises,2
1884.0,rises,2
1837.0,rises,2
3147.0,rises,2
1976.0,rises,2
1885.0,rises,2
1837.0,rises,2
1837.0,rises,2
3147.0,rises,2
2288.0,rises,2
1976.0,rises,2
1886.0,rises,2
1837.0,rises,2
3147.0,rises,2
2462.0,rises,2
2289.0,rises,2
1976.0,rises,2
