value,type,lineage_ID
0,outsider,1
22,end,1
36,end,1
48,end,1
63,end,1
73,end,1
85,end,1
96,end,1
113,end,1
127,end,1
146,end,1
157,end,1
11,end,1
181,end,1
207,end,1
218,end,1
230,end,1
241,end,1
253,end,1
268,end,1
277,end,1
288,end,1
303,end,1
314,end,1
324,end,1
193,end,1
315,start,1
170,end,1
289,start,1
304,start,1
11,outsider,1
0,start,1
12,start,1
23,start,1
37,start,1
49,start,1
64,start,1
86,start,1
97,start,1
114,start,1
128,start,1
74,start,1
269,start,1
278,start,1
147,start,1
254,start,1
242,start,1
219,start,1
231,start,1
194,start,1
182,start,1
171,start,1
158,start,1
208,start,1
97,end,2
135,end,2
121,end,2
111,end,2
83,end,2
18,end,2
55,end,2
43,end,2
31,end,2
145,end,2
69,end,2
161,end,2
323,end,2
182,end,2
193,end,2
204,end,2
220,end,2
232,end,2
244,end,2
257,end,2
269,end,2
285,end,2
297,end,2
310,end,2
9,end,2
172,end,2
311,start,2
44,start,2
286,start,2
0,outsider,2
9,outsider,2
0,start,2
10,start,2
19,start,2
32,start,2
298,start,2
56,start,2
70,start,2
84,start,2
112,start,2
122,start,2
98,start,2
146,start,2
270,start,2
258,start,2
245,start,2
136,start,2
221,start,2
233,start,2
194,start,2
183,start,2
173,start,2
162,start,2
205,start,2
85,end,3
37,end,3
49,end,3
64,end,3
74,end,3
99,end,3
25,end,3
128,end,3
140,end,3
163,end,3
172,end,3
184,end,3
114,end,3
14,end,3
173,start,3
164,start,3
14,outsider,3
0,start,3
15,start,3
26,start,3
38,start,3
50,start,3
0,outsider,3
75,start,3
86,start,3
100,start,3
115,start,3
129,start,3
141,start,3
65,start,3
39,end,4
50,end,4
67,end,4
79,end,4
92,end,4
106,end,4
139,end,4
128,end,4
153,end,4
167,end,4
180,end,4
25,end,4
117,end,4
168,start,4
14,end,4
140,start,4
154,start,4
0,outsider,4
14,outsider,4
0,start,4
26,start,4
40,start,4
51,start,4
15,start,4
80,start,4
93,start,4
107,start,4
118,start,4
129,start,4
68,start,4
93,end,5
33,end,5
22,end,5
51,end,5
58,end,5
69,end,5
85,end,5
106,end,5
192,end,5
126,end,5
142,end,5
151,end,5
164,end,5
181,end,5
202,end,5
11,end,5
117,end,5
182,start,5
143,start,5
165,start,5
193,start,5
11,outsider,5
0,start,5
12,start,5
23,start,5
34,start,5
52,start,5
59,start,5
0,outsider,5
86,start,5
94,start,5
107,start,5
118,start,5
127,start,5
152,start,5
70,start,5
22,end,6
38,end,6
48,end,6
59,end,6
74,end,6
86,end,6
99,end,6
142,end,6
125,end,6
158,end,6
171,end,6
181,end,6
195,end,6
10,end,6
209,end,6
113,end,6
196,start,6
100,start,6
172,start,6
0,outsider,6
10,outsider,6
0,start,6
11,start,6
23,start,6
182,start,6
49,start,6
39,start,6
75,start,6
87,start,6
114,start,6
126,start,6
143,start,6
159,start,6
60,start,6
47,end,7
23,end,7
35,end,7
60,end,7
10,end,7
83,end,7
97,end,7
124,end,7
73,end,7
111,start,7
110,end,7
84,start,7
98,start,7
10,outsider,7
0,start,7
11,start,7
0,outsider,7
36,start,7
48,start,7
61,start,7
74,start,7
24,start,7
23,end,8
132,end,8
119,end,8
105,end,8
96,end,8
78,end,8
64,end,8
52,end,8
35,end,8
10,end,8
120,start,8
0,start,8
97,start,8
79,start,8
65,start,8
53,start,8
36,start,8
24,start,8
11,start,8
10,outsider,8
0,outsider,8
106,start,8
55,end,9
40,end,9
13,end,9
68,end,9
25,end,9
80,end,9
156,end,9
107,end,9
119,end,9
129,end,9
141,end,9
97,end,9
142,start,9
0,start,9
120,start,9
130,start,9
0,outsider,9
13,outsider,9
26,start,9
41,start,9
14,start,9
69,start,9
81,start,9
98,start,9
108,start,9
56,start,9
66,end,10
24,end,10
39,end,10
51,end,10
76,end,10
160,end,10
107,end,10
116,end,10
130,end,10
142,end,10
12,end,10
90,end,10
143,start,10
117,start,10
0,start,10
108,start,10
91,start,10
77,start,10
67,start,10
52,start,10
40,start,10
25,start,10
13,start,10
12,outsider,10
0,outsider,10
131,start,10
64,end,11
88,end,11
107,start,11
126,end,11
42,end,11
106,end,11
23,end,11
24,start,11
89,start,11
65,start,11
43,start,11
0,start,11
23,outsider,11
0,outsider,11
65,end,12
44,end,12
55,end,12
34,end,12
79,end,12
66,start,12
98,end,12
110,end,12
120,end,12
131,end,12
22,end,12
90,end,12
8,end,12
9,start,12
111,start,12
0,outsider,12
8,outsider,12
121,start,12
23,start,12
35,start,12
0,start,12
56,start,12
80,start,12
91,start,12
99,start,12
45,start,12
204,end,13
24,end,13
38,end,13
49,end,13
60,end,13
72,end,13
92,end,13
10,end,13
112,end,13
128,end,13
144,end,13
156,end,13
167,end,13
179,end,13
191,end,13
101,end,13
192,start,13
93,start,13
168,start,13
180,start,13
0,outsider,13
10,outsider,13
0,start,13
25,start,13
39,start,13
50,start,13
11,start,13
73,start,13
102,start,13
113,start,13
129,start,13
145,start,13
157,start,13
61,start,13
82,end,14
20,end,14
35,end,14
45,end,14
58,end,14
72,end,14
94,end,14
213,end,14
132,end,14
144,end,14
158,end,14
170,end,14
185,end,14
200,end,14
9,end,14
121,end,14
201,start,14
108,end,14
171,start,14
186,start,14
9,outsider,14
0,start,14
10,start,14
21,start,14
36,start,14
46,start,14
59,start,14
0,outsider,14
73,start,14
83,start,14
95,start,14
109,start,14
122,start,14
133,start,14
145,start,14
159,start,14
232,end,15
243,end,15
256,end,15
265,end,15
276,end,15
284,end,15
295,end,15
337,end,15
322,end,15
401,end,15
347,end,15
363,end,15
385,end,15
392,end,15
224,end,15
308,end,15
211,end,15
104,end,15
179,end,15
412,end,15
869,start,15
11,end,15
23,end,15
37,end,15
51,end,15
65,end,15
77,end,15
91,end,15
118,end,15
853,start,15
129,end,15
142,end,15
154,end,15
165,end,15
192,end,15
425,end,15
765,end,15
447,end,15
707,end,15
716,end,15
734,end,15
747,end,15
772,end,15
784,end,15
794,end,15
803,end,15
813,end,15
825,end,15
840,end,15
852,end,15
868,end,15
882,end,15
841,start,15
696,end,15
435,end,15
678,end,15
652,end,15
458,end,15
471,end,15
484,end,15
497,end,15
510,end,15
522,end,15
532,end,15
542,end,15
556,end,15
568,end,15
580,end,15
596,end,15
609,end,15
624,end,15
636,end,15
665,end,15
826,start,15
679,start,15
804,start,15
155,start,15
166,start,15
180,start,15
193,start,15
212,start,15
225,start,15
143,start,15
233,start,15
257,start,15
266,start,15
277,start,15
285,start,15
296,start,15
309,start,15
244,start,15
119,start,15
105,start,15
92,start,15
0,outsider,15
364,outsider,15
386,outsider,15
748,outsider,15
11,outsider,15
385,outsider,15
392,outsider,15
765,outsider,15
0,start,15
12,start,15
24,start,15
38,start,15
52,start,15
66,start,15
78,start,15
323,start,15
338,start,15
130,start,15
364,start,15
610,start,15
625,start,15
637,start,15
653,start,15
666,start,15
814,start,15
697,start,15
708,start,15
717,start,15
735,start,15
748,start,15
766,start,15
773,start,15
785,start,15
348,start,15
597,start,15
581,start,15
795,start,15
386,start,15
569,start,15
393,start,15
402,start,15
413,start,15
426,start,15
448,start,15
459,start,15
436,start,15
485,start,15
498,start,15
511,start,15
523,start,15
533,start,15
543,start,15
557,start,15
472,start,15
295,end,16
235,end,16
243,end,16
260,end,16
272,end,16
285,end,16
309,end,16
404,end,16
330,end,16
354,end,16
359,end,16
365,end,16
377,end,16
392,end,16
225,end,16
320,end,16
217,end,16
108,end,16
195,end,16
881,start,16
11,end,16
24,end,16
39,end,16
48,end,16
59,end,16
66,end,16
79,end,16
93,end,16
120,end,16
132,end,16
144,end,16
157,end,16
170,end,16
181,end,16
207,end,16
416,end,16
893,end,16
440,end,16
721,end,16
735,end,16
747,end,16
760,end,16
772,end,16
787,end,16
798,end,16
808,end,16
819,end,16
831,end,16
849,end,16
855,end,16
868,end,16
880,end,16
869,start,16
708,end,16
698,end,16
689,end,16
670,end,16
451,end,16
465,end,16
479,end,16
494,end,16
508,end,16
526,end,16
541,end,16
429,end,16
554,end,16
578,end,16
592,end,16
605,end,16
617,end,16
632,end,16
644,end,16
658,end,16
564,end,16
856,start,16
579,start,16
832,start,16
158,start,16
171,start,16
850,start,16
196,start,16
208,start,16
218,start,16
226,start,16
236,start,16
244,start,16
261,start,16
273,start,16
286,start,16
296,start,16
310,start,16
321,start,16
145,start,16
331,start,16
133,start,16
109,start,16
0,outsider,16
331,outsider,16
355,outsider,16
11,outsider,16
354,outsider,16
359,outsider,16
0,start,16
12,start,16
25,start,16
40,start,16
49,start,16
60,start,16
67,start,16
80,start,16
94,start,16
121,start,16
355,start,16
182,start,16
366,start,16
645,start,16
659,start,16
671,start,16
690,start,16
699,start,16
709,start,16
722,start,16
736,start,16
748,start,16
761,start,16
773,start,16
788,start,16
360,start,16
809,start,16
820,start,16
633,start,16
618,start,16
799,start,16
593,start,16
606,start,16
378,start,16
405,start,16
417,start,16
430,start,16
441,start,16
452,start,16
466,start,16
393,start,16
495,start,16
509,start,16
527,start,16
542,start,16
555,start,16
565,start,16
480,start,16
151,end,17
135,end,17
121,end,17
107,end,17
93,end,17
19,end,17
70,end,17
392,end,17
56,end,17
44,end,17
32,end,17
166,end,17
79,end,17
179,end,17
303,end,17
201,end,17
223,end,17
237,end,17
245,end,17
265,end,17
279,end,17
287,end,17
313,end,17
326,end,17
339,end,17
355,end,17
364,end,17
377,end,17
9,end,17
190,end,17
378,start,17
280,start,17
356,start,17
365,start,17
0,outsider,17
9,outsider,17
0,start,17
10,start,17
20,start,17
33,start,17
57,start,17
71,start,17
80,start,17
94,start,17
108,start,17
122,start,17
136,start,17
45,start,17
167,start,17
152,start,17
340,start,17
327,start,17
314,start,17
304,start,17
266,start,17
288,start,17
238,start,17
224,start,17
202,start,17
191,start,17
180,start,17
246,start,17
170,end,18
127,end,18
159,end,18
148,end,18
137,end,18
108,end,18
10,end,18
81,end,18
67,end,18
50,end,18
37,end,18
23,end,18
183,end,18
96,end,18
194,end,18
378,end,18
217,end,18
393,end,18
379,start,18
367,end,18
354,end,18
343,end,18
332,end,18
206,end,18
324,end,18
298,end,18
283,end,18
272,end,18
259,end,18
245,end,18
232,end,18
309,end,18
368,start,18
273,start,18
344,start,18
0,outsider,18
109,outsider,18
10,outsider,18
127,outsider,18
0,start,18
11,start,18
24,start,18
38,start,18
355,start,18
68,start,18
82,start,18
97,start,18
109,start,18
128,start,18
138,start,18
51,start,18
160,start,18
149,start,18
333,start,18
325,start,18
310,start,18
299,start,18
260,start,18
284,start,18
233,start,18
218,start,18
207,start,18
195,start,18
184,start,18
171,start,18
246,start,18
23,end,19
88,end,19
37,end,19
49,end,19
59,end,19
204,end,19
100,end,19
192,end,19
125,end,19
140,end,19
151,end,19
165,end,19
180,end,19
13,end,19
112,end,19
193,start,19
75,end,19
166,start,19
181,start,19
13,outsider,19
0,start,19
14,start,19
24,start,19
38,start,19
50,start,19
0,outsider,19
76,start,19
89,start,19
101,start,19
113,start,19
126,start,19
141,start,19
