fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
0.3219168326312662,,1.8279417869187196,0.2,4.813286183252158,6.641227970170878,1.6095841631563308,0.0,0.0
0.7475270739247503,0.42067454230111884,3.106061695317438,0.4,2.7937955366690224,5.89985723198646,1.8688176848118756,0.0,1.0
0.7052265093023071,0.49292703683999534,2.9788833797436447,0.3500000000000001,2.908199143142103,5.8870825228857475,2.014932883720877,0.0,2.0
0.4829151562789759,0.5322171522654796,1.9450706092495675,0.19999999999999996,3.133206295482128,5.078276904731696,2.41457578139488,0.0,3.0
0.6831271587909847,0.5118437786071481,2.547454767259329,0.2999999999999998,2.5992844397312833,5.146739206990612,2.2770905293032837,0.0,4.0
0.8621215906483374,0.49310423971618816,3.4722743624219623,0.40000000000000013,2.537878923680603,6.0101532861025655,2.155303976620843,0.0,5.0
0.6929963979505224,0.49822085822867285,2.9934807943786446,0.30000000000000027,2.9943837282878984,5.987864522666543,2.3099879931684058,0.0,6.0
0.826726796292717,0.5094541859769846,3.922462511192036,0.3500000000000001,3.050542646135549,6.973005157327585,2.3620765608363334,0.0,7.0
0.5578013881701823,0.4913120424022569,2.5585729324469595,0.25,3.4259214055280864,5.984494337975046,2.2312055526807293,0.0,8.0
0.7150069736437233,0.4899178591084533,3.061503854173809,0.2999999999999998,2.931910653907395,5.993414508081204,2.3833565788124127,0.0,9.0
0.7352069001158552,0.4647356182128712,3.024652704242571,0.30000000000000027,2.7853531966191096,5.810005900861681,2.4506896670528486,0.0,10.0
0.5228052528578977,0.5213679066185614,2.0802776266138316,0.19999999999999973,3.0291506139737434,5.109428240587575,2.614026264289492,0.0,11.0
0.7421395511805294,0.48248073114414863,2.712767653321649,0.34999999999999964,2.4652006732472542,5.177968326568903,2.1203987176586576,0.0,12.0
0.9625241223026082,0.4241300830401175,3.5539941390825396,0.35000000000000053,2.196132136326767,5.750126275409307,2.7500689208645905,0.0,13.0
0.5769783627978253,0.4731648804422772,2.1239590847664376,0.2999999999999998,2.7207578116320414,4.844716896398479,1.9232612093260855,0.0,14.0
0.8411624931081407,0.5234963850974265,3.345392437222024,0.2999999999999998,2.536191782085027,5.881584219307051,2.8038749770271374,0.0,15.0
0.5603960147156946,0.46980341007442067,2.0761655630491807,0.2999999999999998,2.7631883228703518,4.839353885919532,1.867986715718983,0.0,16.0
