value,type,lineage_ID
0,outsider,1
51,end,1
74,end,1
108,end,1
126,end,1
151,end,1
174,end,1
197,end,1
224,end,1
249,end,1
308,end,1
336,end,1
361,end,1
386,end,1
412,end,1
433,end,1
460,end,1
488,end,1
515,end,1
538,end,1
516,start,1
489,start,1
284,end,1
434,start,1
461,start,1
75,outsider,1
51,outsider,1
108,outsider,1
0,start,1
52,start,1
109,start,1
127,start,1
152,start,1
175,start,1
75,start,1
198,start,1
225,start,1
250,start,1
285,start,1
309,start,1
337,start,1
362,start,1
387,start,1
413,start,1
230,end,2
179,end,2
153,end,2
132,end,2
59,end,2
94,end,2
79,end,2
39,end,2
244,end,2
112,end,2
259,end,2
460,end,2
295,end,2
307,end,2
323,end,2
362,end,2
382,end,2
399,end,2
423,end,2
441,end,2
488,end,2
461,start,2
276,end,2
442,start,2
340,end,2
400,start,2
424,start,2
0,outsider,2
180,outsider,2
39,outsider,2
0,start,2
40,start,2
60,start,2
80,start,2
95,start,2
113,start,2
133,start,2
230,outsider,2
180,start,2
154,start,2
363,start,2
341,start,2
308,start,2
296,start,2
324,start,2
260,start,2
245,start,2
231,start,2
277,start,2
383,start,2
416.0,end,3
435.0,end,3
539.0,end,3
454.0,end,3
472.0,end,3
494.0,end,3
517.0,end,3
646.0,end,3
573.0,end,3
588.0,end,3
605.0,end,3
626.0,end,3
659.0,end,3
683.0,end,3
398.0,end,3
698.0,end,3
553.0,end,3
374.0,end,3
125.0,end,3
337.0,end,3
1295.0,start,3
1317.0,start,3
16.0,end,3
46.0,end,3
66.0,end,3
87.0,end,3
104.0,end,3
715.0,end,3
144.0,end,3
171.0,end,3
190.0,end,3
211.0,end,3
235.0,end,3
254.0,end,3
276.0,end,3
296.0,end,3
318.0,end,3
359.0,end,3
730.0,end,3
935.0,end,3
766.0,end,3
1152.0,end,3
1169.0,end,3
1189.0,end,3
1221.0,end,3
1232.0,end,3
1239.0,end,3
1252.0,end,3
1134.0,end,3
1270.0,end,3
1316.0,end,3
1340.0,end,3
1329.0,rises,3
1328.0,rises,3
1327.0,rises,3
1326.0,rises,3
1271.0,start,3
1294.0,end,3
1120.0,end,3
1103.0,end,3
1085.0,end,3
780.0,end,3
797.0,end,3
812.0,end,3
825.0,end,3
845.0,end,3
861.0,end,3
873.0,end,3
897.0,end,3
910.0,end,3
952.0,end,3
971.0,end,3
986.0,end,3
1001.0,end,3
1018.0,end,3
1030.0,end,3
1050.0,end,3
1067.0,end,3
748.0,end,3
1253.0,start,3
574.0,start,3
1233.0,start,3
191.0,start,3
212.0,start,3
236.0,start,3
255.0,start,3
277.0,start,3
297.0,start,3
319.0,start,3
172.0,start,3
338.0,start,3
375.0,start,3
1240.0,start,3
417.0,start,3
436.0,start,3
455.0,start,3
473.0,start,3
495.0,start,3
360.0,start,3
145.0,start,3
126.0,start,3
105.0,start,3
0.0,outsider,3
936.0,outsider,3
1190.0,outsider,3
1222.0,outsider,3
1233.0,outsider,3
1317.0,outsider,3
16.0,outsider,3
952.0,outsider,3
1221.0,outsider,3
1232.0,outsider,3
1239.0,outsider,3
1340.0,outsider,3
0.0,start,3
17.0,start,3
47.0,start,3
67.0,start,3
88.0,start,3
518.0,start,3
540.0,start,3
399.0,start,3
1019.0,start,3
936.0,start,3
972.0,start,3
987.0,start,3
1002.0,start,3
554.0,start,3
1031.0,start,3
1051.0,start,3
911.0,start,3
1068.0,start,3
1104.0,start,3
1121.0,start,3
1135.0,start,3
1153.0,start,3
1170.0,start,3
1190.0,start,3
1222.0,start,3
1086.0,start,3
898.0,start,3
953.0,start,3
862.0,start,3
589.0,start,3
606.0,start,3
627.0,start,3
647.0,start,3
660.0,start,3
874.0,start,3
699.0,start,3
716.0,start,3
684.0,start,3
749.0,start,3
767.0,start,3
781.0,start,3
798.0,start,3
813.0,start,3
