value,type,lineage_ID
0,outsider,1
7,end,1
16,end,1
25,end,1
35,end,1
43,end,1
52,end,1
61,end,1
74,end,1
86,end,1
97,end,1
109,end,1
126,end,1
137,end,1
147,end,1
158,end,1
171,end,1
181,end,1
191,end,1
199,end,1
207,end,1
218,end,1
227,end,1
233,end,1
253,end,1
259,end,1
254,start,1
234,start,1
117,end,1
219,start,1
228,start,1
234,outsider,1
7,outsider,1
253,outsider,1
0,start,1
8,start,1
17,start,1
26,start,1
44,start,1
53,start,1
62,start,1
75,start,1
87,start,1
36,start,1
208,start,1
98,start,1
200,start,1
192,start,1
182,start,1
159,start,1
172,start,1
138,start,1
127,start,1
118,start,1
110,start,1
148,start,1
67,end,2
98,end,2
88,end,2
78,end,2
57,end,2
245,start,2
36,end,2
27,end,2
17,end,2
7,end,2
107,end,2
44,end,2
116,end,2
257,end,2
128,end,2
137,end,2
158,end,2
169,end,2
180,end,2
192,end,2
201,end,2
213,end,2
220,end,2
231,end,2
244,end,2
232,start,2
126,end,2
221,start,2
147,end,2
202,start,2
214,start,2
0,outsider,2
127,outsider,2
129,outsider,2
7,outsider,2
128,outsider,2
137,outsider,2
0,start,2
18,start,2
28,start,2
37,start,2
45,start,2
58,start,2
8,start,2
79,start,2
193,start,2
68,start,2
170,start,2
159,start,2
148,start,2
138,start,2
129,start,2
181,start,2
117,start,2
108,start,2
99,start,2
89,start,2
127,start,2
133,end,3
123,end,3
115,end,3
103,end,3
93,end,3
80,end,3
49,end,3
60,end,3
40,end,3
27,end,3
18,end,3
8,end,3
71,end,3
143,end,3
292,end,3
164,end,3
175,end,3
184,end,3
197,end,3
209,end,3
220,end,3
230,end,3
241,end,3
252,end,3
262,end,3
271,end,3
283,end,3
296,end,3
155,end,3
284,start,3
293,start,3
263,start,3
272,start,3
0,outsider,3
293,outsider,3
8,outsider,3
296,outsider,3
0,start,3
9,start,3
19,start,3
41,start,3
50,start,3
61,start,3
72,start,3
81,start,3
94,start,3
28,start,3
116,start,3
253,start,3
104,start,3
242,start,3
231,start,3
221,start,3
198,start,3
185,start,3
210,start,3
165,start,3
156,start,3
144,start,3
134,start,3
124,start,3
176,start,3
127,end,4
84,end,4
116,end,4
103,end,4
94,end,4
73,end,4
292,start,4
54,end,4
44,end,4
33,end,4
22,end,4
12,end,4
137,end,4
62,end,4
151,end,4
295,end,4
173,end,4
182,end,4
192,end,4
202,end,4
212,end,4
225,end,4
231,end,4
241,end,4
253,end,4
264,end,4
276,end,4
288,end,4
291,end,4
289,start,4
162,end,4
277,start,4
13,start,4
254,start,4
0,outsider,4
289,outsider,4
292,outsider,4
12,outsider,4
295,outsider,4
0,start,4
265,start,4
23,start,4
34,start,4
45,start,4
55,start,4
63,start,4
74,start,4
85,start,4
291,outsider,4
104,start,4
95,start,4
242,start,4
232,start,4
213,start,4
203,start,4
193,start,4
226,start,4
174,start,4
163,start,4
152,start,4
138,start,4
128,start,4
183,start,4
117,start,4
90,end,5
78,end,5
68,end,5
59,end,5
37,end,5
28,end,5
100,end,5
18,end,5
49,end,5
109,end,5
188,end,5
129,end,5
140,end,5
150,end,5
161,end,5
172,end,5
181,end,5
198,end,5
205,end,5
216,end,5
9,end,5
119,end,5
217,start,5
225,end,5
199,start,5
206,start,5
0,outsider,5
9,outsider,5
0,start,5
10,start,5
19,start,5
29,start,5
50,start,5
60,start,5
69,start,5
79,start,5
38,start,5
101,start,5
110,start,5
120,start,5
130,start,5
141,start,5
151,start,5
162,start,5
173,start,5
182,start,5
91,start,5
189,start,5
86,end,6
75,end,6
61,end,6
49,end,6
219,start,6
28,end,6
18,end,6
96,end,6
38,end,6
108,end,6
228,end,6
131,end,6
144,end,6
154,end,6
165,end,6
174,end,6
193,end,6
200,end,6
208,end,6
218,end,6
209,start,6
122,end,6
201,start,6
9,end,6
175,start,6
194,start,6
0,outsider,6
175,outsider,6
194,outsider,6
9,outsider,6
200,outsider,6
0,start,6
10,start,6
19,start,6
29,start,6
39,start,6
193,outsider,6
62,start,6
166,start,6
50,start,6
155,start,6
132,start,6
123,start,6
145,start,6
109,start,6
97,start,6
87,start,6
76,start,6
72,end,7
94,end,7
91,end,7
81,end,7
100,end,7
61,end,7
19,end,7
40,end,7
28,end,7
7,end,7
261,start,7
111,end,7
51,end,7
122,end,7
238,end,7
140,end,7
142,end,7
153,end,7
163,end,7
174,end,7
183,end,7
194,end,7
204,end,7
216,end,7
227,end,7
249,end,7
260,end,7
272,end,7
250,start,7
132,end,7
239,start,7
217,start,7
141,outsider,7
228,start,7
0,outsider,7
143,outsider,7
7,outsider,7
142,outsider,7
153,outsider,7
0,start,7
8,start,7
20,start,7
41,start,7
52,start,7
62,start,7
73,start,7
82,start,7
29,start,7
95,start,7
205,start,7
195,start,7
92,start,7
184,start,7
175,start,7
154,start,7
164,start,7
141,start,7
133,start,7
123,start,7
112,start,7
101,start,7
143,start,7
65,end,8
100,end,8
88,end,8
76,end,8
55,end,8
258,start,8
29,end,8
20,end,8
8,end,8
111,end,8
44,end,8
127,end,8
207,end,8
146,end,8
158,end,8
170,end,8
182,end,8
191,end,8
221,end,8
223,end,8
233,end,8
245,end,8
257,end,8
268,end,8
246,start,8
